STITCH 1,STITCH 2,Polypharmacy Side Effect,Side Effect Name
CID000003325,CID000013342,C0013221,drug toxicity NOS
CID000003325,CID000054688,C0017152,gastric inflammation
CID000003325,CID000005291,C0041834,erythema
CID000003325,CID000034312,C0041834,erythema
CID000003325,CID000004168,C0008325,cholecystitis
CID000003325,CID000005212,C0017152,gastric inflammation
CID000003325,CID000003414,C0015230,eruption
CID000003325,CID000003410,C0043094,weight gain
CID000003325,CID000005155,C0497156,Adenopathy
CID000003325,CID000004829,C0497156,Adenopathy
CID000003325,CID000004674,C0008325,cholecystitis
CID000003325,CID000047725,C0043096,loss of weight
CID000003325,CID000003494,C0497156,Adenopathy
CID000003325,CID000004205,C0017152,gastric inflammation
CID000003325,CID000003962,C0017152,gastric inflammation
CID000003325,CID000003961,C0008325,cholecystitis
CID000003325,CID005493381,C0008320,cholecystectomies
CID000003325,CID000148211,C0041834,erythema
CID000003325,CID000004900,C0017152,gastric inflammation
CID000003325,CID000003385,C0017152,gastric inflammation
CID000003325,CID000003382,C0497156,Adenopathy
CID000003325,CID000003902,C0041834,erythema
CID000003325,CID000104741,C0043096,loss of weight
CID000003325,CID000074989,C0009676,confusion
CID000003325,CID000093860,C0017152,gastric inflammation
CID000003325,CID000004091,C0008325,cholecystitis
CID000003325,CID000110635,C0007280,carotid bruit
CID000003325,CID000154059,C0038525,subarachnoid haemorrhage
CID000003325,CID000004609,C0497156,Adenopathy
CID000003325,CID000004603,C0043096,loss of weight
CID000003325,CID000003652,C0497156,Adenopathy
CID000003325,CID000005719,C0011854,insulin dependent diabetes mellitus
CID000003325,CID000003449,C0038454,apoplexy
CID000003325,CID000004873,C0497156,Adenopathy
CID000003325,CID000060843,C0016382,facial flushing
CID000003325,CID000003767,C0043096,loss of weight
CID000003325,CID000004253,C0008325,cholecystitis
CID000003325,CID000060815,C0009676,confusion
CID000003325,CID000005002,C0497156,Adenopathy
CID000003325,CID000003878,C0497156,Adenopathy
CID000003325,CID000004409,C0497156,Adenopathy
CID000003325,CID000008953,C0017152,gastric inflammation
CID000003325,CID000077993,C0038454,apoplexy
CID000003325,CID000072054,C0038454,apoplexy
CID000003325,CID000027991,C0015230,eruption
CID000003325,CID000004499,C0038454,apoplexy
CID000003325,CID005311027,C0015544,failure to thrive
CID000003325,CID000003478,C0004601,back injury
CID000003325,CID000003367,C0497156,Adenopathy
CID000003325,CID000005402,C0038454,apoplexy
CID000003325,CID000005401,C0038454,apoplexy
CID000003325,CID000005408,C0017152,gastric inflammation
CID000003325,CID000005152,C0497156,Adenopathy
CID000003325,CID000054547,C0018099,gout
CID000003325,CID000150310,C1260880,rhinorrhea
CID000003325,CID000119182,C0043094,weight gain
CID000003325,CID005329102,C0008325,cholecystitis
CID000003325,CID000003734,C0015230,eruption
CID000003325,CID000003730,C0043096,loss of weight
CID000003325,CID000213039,C0043096,loss of weight
CID000003325,CID000060198,C0038454,apoplexy
CID000003325,CID000005077,C0001969,Alcoholic intoxication
CID000003325,CID000005078,C0009806,constipated
CID000003325,CID000003821,C0021311,infection
CID000003325,CID000003724,C0018802,Cardiac decompensation
CID000003325,CID000003827,C0017152,gastric inflammation
CID000003325,CID000004171,C0008325,cholecystitis
CID000003325,CID000003419,C0017152,gastric inflammation
CID000003325,CID000004178,C0008325,cholecystitis
CID000003325,CID000005372,C0008325,cholecystitis
CID000003325,CID000004812,C0043094,weight gain
CID000003325,CID000004819,C0011168,deglutition disorder
CID000003325,CID000004999,C0008325,cholecystitis
CID000003325,CID000003676,C0012569,Diplopia
CID000003325,CID000005735,C0011854,insulin dependent diabetes mellitus
CID000003325,CID000005732,C0008325,cholecystitis
CID000003325,CID000003339,C0497156,Adenopathy
CID000003325,CID000005472,C0151636,Extrasystoles Ventricular
CID000003325,CID000060871,C0040034,thrombocytopenia
CID000003325,CID000060877,C0039231,heart rate increased
CID000003325,CID000004236,C0017152,gastric inflammation
CID000003325,CID000004547,C0041834,erythema
CID000003325,CID000508230,C0009806,constipated
CID000003325,CID000003741,C0010054,arteriosclerotic heart disease
CID000003325,CID000004911,C0522055,abnormal ECG
CID000003325,CID000005352,C0009806,constipated
CID000003325,CID000004170,C0235527,right heart failure
CID000003325,CID000005496,C0008325,cholecystitis
CID000003325,CID000024486,C0041834,erythema
CID000003325,CID000054841,C0043094,weight gain
CID000003325,CID000003877,C0497156,Adenopathy
CID000003325,CID005311082,C0497156,Adenopathy
CID000003325,CID000004634,C0008325,cholecystitis
CID000003325,CID000003672,C0497156,Adenopathy
CID000003325,CID000041781,C0009806,constipated
CID000003325,CID000003454,C0020433,Bilirubinaemia
CID000003325,CID000003637,C0002622,Amnesia
CID000003325,CID000005095,C0043096,loss of weight
CID000003325,CID000060612,C0018991,hemiplegia
CID000003325,CID000005426,C0497156,Adenopathy
CID000003325,CID000004771,C0522055,abnormal ECG
CID000003325,CID000153941,C0040034,thrombocytopenia
CID000003325,CID000004138,C0038454,apoplexy
CID000003325,CID000004943,C0497156,Adenopathy
CID000003325,CID000004053,C0008325,cholecystitis
CID000003325,CID000004058,C0017152,gastric inflammation
CID000003325,CID000060696,C0497156,Adenopathy
CID000003325,CID000160051,C0043096,loss of weight
CID000003325,CID000068844,C0040034,thrombocytopenia
CID000003325,CID005311039,C0031154,peritonitis
CID000003325,CID000005514,C0008325,cholecystitis
CID000003325,CID000003461,C0017152,gastric inflammation
CID000003325,CID003085017,C0017152,gastric inflammation
CID000003325,CID000003403,C0004604,Back Ache
CID000003325,CID000004834,C0041834,erythema
CID000003325,CID000003784,C0043096,loss of weight
CID000003325,CID000060184,C0013604,edema
CID000003325,CID000068740,C0008325,cholecystitis
CID000003325,CID000004463,C0020542,pulmonary hypertension
CID000003325,CID000444033,C0040034,thrombocytopenia
CID000003325,CID000005978,C0151611,abnormal EEG
CID000003325,CID000005379,C0008325,cholecystitis
CID000003325,CID003062316,C0013604,edema
CID000003325,CID000003397,C0038999,bulging
CID000003325,CID000004727,C0038454,apoplexy
CID000003325,CID000004885,C0043094,weight gain
CID000003325,CID000005525,C0038454,apoplexy
CID000003325,CID000005731,C0038454,apoplexy
CID000003325,CID000004513,C0011854,insulin dependent diabetes mellitus
CID000003325,CID003002190,C0043096,loss of weight
CID000003325,CID000004691,C0017152,gastric inflammation
CID000003325,CID000060787,C0040034,thrombocytopenia
CID000003325,CID005362070,C0041755,ADVERSE DRUG EFFECT
CID000003325,CID000004614,C0017152,gastric inflammation
CID000003325,CID004659568,C0043096,loss of weight
CID000003325,CID000004075,C0017152,gastric inflammation
CID000003325,CID000003869,C0038454,apoplexy
CID000003325,CID000004845,C0020443,elevated cholesterol
CID000003325,CID000054374,C0152128,drug withdrawal
CID000003325,CID000003642,C0011615,allergic dermatitis
CID000003325,CID000151165,C0043096,loss of weight
CID000003325,CID000443871,C0011854,insulin dependent diabetes mellitus
CID000003325,CID000056339,C0041834,erythema
CID000003325,CID000005578,C0497156,Adenopathy
CID000003325,CID003468412,C0006112,metabolic encephalopathy
CID000003325,CID000005771,C0008350,cholelithiasis
CID000003325,CID000004991,C0043096,loss of weight
CID000003325,CID000003467,C0043094,weight gain
CID000003325,CID000003463,C0017152,gastric inflammation
CID000003325,CID000004856,C0011854,insulin dependent diabetes mellitus
CID000003325,CID006435110,C0040034,thrombocytopenia
CID000003325,CID000003379,C0003123,Anorexia
CID000003325,CID000004748,C0750426,increased white blood cell count
CID000003325,CID000004740,C0497156,Adenopathy
CID000003325,CID000004585,C0008325,cholecystitis
CID000003325,CID000004583,C0008325,cholecystitis
CID000003325,CID000005184,C0032285,neumonia
CID000003325,CID000005515,C0020433,Bilirubinaemia
CID000003325,CID000003702,C0043096,loss of weight
CID000003325,CID000005394,C0497156,Adenopathy
CID000004900,CID000074989,C0043096,loss of weight
CID000004900,CID000077993,C0038454,apoplexy
CID000004900,CID000077992,C0038454,apoplexy
CID000004900,CID000005212,C0017152,gastric inflammation
CID000004900,CID004659568,C0030193,Pain
CID000004900,CID000125889,C0497156,Adenopathy
CID000004900,CID000005408,C0017152,gastric inflammation
CID000004900,CID000005402,C0017152,gastric inflammation
CID000004900,CID000054688,C0017152,gastric inflammation
CID000004900,CID000197712,C0043094,weight gain
CID000004900,CID000151165,C0004604,Back Ache
CID000004900,CID000005291,C0497156,Adenopathy
CID000004900,CID000060184,C0038454,apoplexy
CID000004900,CID005311082,C0040034,thrombocytopenia
CID000004900,CID000016231,C0042029,Infection Urinary Tract
CID000004900,CID000005155,C0017152,gastric inflammation
CID000004900,CID003085017,C0017152,gastric inflammation
CID000004900,CID000054841,C0043096,loss of weight
CID000004900,CID000024486,C0042384,angiitis
CID000004900,CID000005731,C0038454,apoplexy
CID000004900,CID000005735,C0497156,Adenopathy
CID000004900,CID000071158,C0043096,loss of weight
CID000004900,CID000004932,C0017152,gastric inflammation
CID000004900,CID000005472,C0038454,apoplexy
CID000004900,CID000056339,C0041834,erythema
CID000004900,CID000005394,C0015230,eruption
CID000004900,CID000005719,C0017152,gastric inflammation
CID000004900,CID000072054,C0038454,apoplexy
CID000004900,CID003468412,C0008325,cholecystitis
CID000004900,CID000119182,C0019158,hepatitis
CID000004900,CID000005002,C0497156,Adenopathy
CID000004900,CID000443871,C0017152,gastric inflammation
CID000004900,CID000005426,C0017152,gastric inflammation
CID000004900,CID000068740,C0017152,gastric inflammation
CID000004900,CID000160051,C0038454,apoplexy
CID000004900,CID000060787,C0017152,gastric inflammation
CID000004900,CID000110635,C0038454,apoplexy
CID000004900,CID000005077,C0151517,Atrioventricular block complete
CID000004900,CID000005078,C0004601,back injury
CID000004900,CID000024011,C0019360,herpes zoster
CID000004900,CID000041781,C0008325,cholecystitis
CID000004900,CID000004991,C0017152,gastric inflammation
CID000004900,CID000508230,C0026986,myelodysplasia
CID000004900,CID000005496,C0008325,cholecystitis
CID000004900,CID000047725,C0023211,bundle branch block left
CID000004900,CID000005352,C0497156,Adenopathy
CID000004900,CID000054374,C0043096,loss of weight
CID000004900,CID000005297,C0011615,allergic dermatitis
CID000004900,CID006436173,C0004093,asthenia
CID000004900,CID000005514,C0008325,cholecystitis
CID000004900,CID005473385,C0013362,dysarthria
CID000004900,CID000005401,C0017152,gastric inflammation
CID000004900,CID000072938,C0019079,coughing blood
CID000004900,CID000005978,C0026986,myelodysplasia
CID000004900,CID005311039,C0008325,cholecystitis
CID000004900,CID000093860,C0017152,gastric inflammation
CID000004900,CID000005215,C0038454,apoplexy
CID000004900,CID000123606,C0004601,back injury
CID000004900,CID000005095,C0041834,erythema
CID000004900,CID000148211,C0017152,gastric inflammation
CID000004900,CID006435110,C0009663,anogenital warts
CID000004900,CID000008953,C0025637,methaemoglobinaemia
CID000004900,CID005493381,C0026986,myelodysplasia
CID000004900,CID000060696,C0007642,cellulitis
CID000004900,CID000068844,C0043094,weight gain
CID000004900,CID000054808,C0030193,Pain
CID000004900,CID000005453,C0002064,respiratory alkalosis
CID000004900,CID005282044,C0027947,Neutropenia
CID000004900,CID000004911,C0043096,loss of weight
CID000004900,CID005329102,C0004144,atelectasis
CID000004900,CID000054547,C0151706,bleeding Vaginal
CID000004900,CID000041317,C0497156,Adenopathy
CID000004900,CID000005372,C0497156,Adenopathy
CID000004900,CID000005379,C0017152,gastric inflammation
CID000004900,CID000005732,C0017152,gastric inflammation
CID000004900,CID000005578,C0017152,gastric inflammation
CID000004900,CID000027991,C0011168,deglutition disorder
CID000004900,CID000060843,C0497156,Adenopathy
CID000004900,CID000048175,C0038454,apoplexy
CID000004900,CID000444013,C0036421,Scleroderma
CID000004900,CID005311027,C0017152,gastric inflammation
CID000004900,CID000060164,C0043096,loss of weight
CID000004900,CID000005746,C0026986,myelodysplasia
CID000004900,CID000213039,C0043096,loss of weight
CID000004900,CID000005152,C0008325,cholecystitis
CID000004900,CID003002190,C0041834,erythema
CID000004900,CID000004943,C0025637,methaemoglobinaemia
CID000004900,CID000005525,C0038454,apoplexy
CID000004900,CID000150310,C0042164,intraocular inflammation
CID000004900,CID000154059,C0006444,bursitis
CID000004900,CID003062316,C0017152,gastric inflammation
CID000004900,CID000034312,C0282488,Cystitis Interstitial
CID000004900,CID000013342,C0549473,thyroid cancer
CID000004900,CID000104741,C0038454,apoplexy
CID000004900,CID005362070,C0497156,Adenopathy
CID000004900,CID000005184,C0042384,angiitis
CID000004900,CID000012536,C0017152,gastric inflammation
CID000004900,CID000091270,C0041834,erythema
CID000004856,CID000005352,C0038454,apoplexy
CID000004856,CID000005514,C0011854,insulin dependent diabetes mellitus
CID000004856,CID000004943,C0242184,hypoxia
CID000004856,CID005329102,C0011168,deglutition disorder
CID000004856,CID000004885,C0017601,glaucoma
CID000004856,CID005311027,C0040034,thrombocytopenia
CID000004856,CID003002190,C0019158,hepatitis
CID000004856,CID000041781,C0032326,pneumothorax
CID000004856,CID000005095,C0015230,eruption
CID000004856,CID000005719,C0011854,insulin dependent diabetes mellitus
CID000004856,CID000005212,C0522055,abnormal ECG
CID000004856,CID000005152,C0027769,nervous tension
CID000004856,CID000004873,C0017152,gastric inflammation
CID000004856,CID000005732,C0497156,Adenopathy
CID000004856,CID000005735,C0011854,insulin dependent diabetes mellitus
CID000004856,CID000154059,C0004093,asthenia
CID000004856,CID000093860,C0004610,Bacteraemia
CID000004856,CID000005002,C0011854,insulin dependent diabetes mellitus
CID000004856,CID000068740,C0041834,erythema
CID000004856,CID000125889,C0038454,apoplexy
CID000003255,CID000125889,C0013362,dysarthria
CID000003255,CID000004075,C0008325,cholecystitis
CID000003255,CID000004138,C0038454,apoplexy
CID000003255,CID000005578,C0004604,Back Ache
CID000003255,CID003468412,C0011854,insulin dependent diabetes mellitus
CID000003255,CID000024486,C0149725,Chest infection
CID000003255,CID000003467,C0017152,gastric inflammation
CID000003255,CID000054688,C0017152,gastric inflammation
CID000003255,CID000004740,C0043096,loss of weight
CID000003255,CID000004585,C0231807,Dyspnea exertional
CID000003255,CID000054374,C0035220,neonatal respiratory distress syndrome
CID000003255,CID000005212,C0017152,gastric inflammation
CID000003255,CID000003780,C0038454,apoplexy
CID000003255,CID000003419,C0038454,apoplexy
CID000003255,CID000005291,C0040034,thrombocytopenia
CID000003255,CID000054808,C0038454,apoplexy
CID000003255,CID000005155,C0522055,abnormal ECG
CID000003255,CID000003410,C0040034,thrombocytopenia
CID000003255,CID000005152,C0038454,apoplexy
CID000003255,CID000004829,C0017152,gastric inflammation
CID000003255,CID000048175,C0038454,apoplexy
CID000003255,CID000003962,C0037195,Sinus headache
CID000003255,CID000003961,C0231807,Dyspnea exertional
CID000003255,CID005493381,C0026986,myelodysplasia
CID000003255,CID000003385,C0041834,erythema
CID000003255,CID000003382,C0017152,gastric inflammation
CID000003255,CID000093860,C0040034,thrombocytopenia
CID000003255,CID000004091,C0041834,erythema
CID000003255,CID000003454,C0015230,eruption
CID000003255,CID000041693,C0042487,phlebothrombosis
CID000003255,CID000110635,C0040034,thrombocytopenia
CID000003255,CID000004603,C0031117,neuropathy peripheral
CID000003255,CID000003652,C0235527,right heart failure
CID000003255,CID000005496,C0018099,gout
CID000003255,CID000004873,C0497156,Adenopathy
CID000003255,CID000004253,C0041834,erythema
CID000003255,CID000003767,C0015230,eruption
CID000003255,CID000005002,C0013362,dysarthria
CID000003255,CID000003878,C0011854,insulin dependent diabetes mellitus
CID000003255,CID000003877,C0025637,methaemoglobinaemia
CID000003255,CID000068740,C0038454,apoplexy
CID000003255,CID000004205,C0017152,gastric inflammation
CID000003255,CID000003463,C0041834,erythema
