STITCH 1,STITCH 2,Polypharmacy Side Effect,Side Effect Name
CID000002656,CID000667490,C0019209,enlarged liver
CID000002656,CID000004510,C0231807,Dyspnea exertional
CID000002656,CID000036811,C0149725,Chest infection
CID000002656,CID000004205,C0008325,cholecystitis
CID000002656,CID000005732,C0025637,methaemoglobinaemia
CID000002656,CID000003339,C0008325,cholecystitis
CID000002656,CID000170361,C0027441,nasopharyngitis
CID000002656,CID000003062,C0497156,Adenopathy
CID000002656,CID000074989,C0015230,eruption
CID000002656,CID000003961,C1257843,colitis pseudomembranous
CID000002656,CID000003676,C0041834,erythema
CID000002656,CID000004900,C0008325,cholecystitis
CID000002656,CID000003749,C0004604,Back Ache
CID000002656,CID000005358,C0043096,loss of weight
CID000002656,CID000005095,C0027441,nasopharyngitis
CID000002656,CID000003440,C0008325,cholecystitis
CID000002656,CID003468412,C0497156,Adenopathy
CID000002656,CID000060184,C0040034,thrombocytopenia
CID000002656,CID000004158,C0004144,atelectasis
CID000002656,CID000003405,C0497156,Adenopathy
CID000003749,CID000004201,C0041834,erythema
CID000003749,CID000005095,C0043094,weight gain
CID000003749,CID000004158,C1260880,rhinorrhea
CID000003749,CID000005358,C0043096,loss of weight
CID000003749,CID000060184,C0038454,apoplexy
CID000003749,CID000005487,C0263912,rotator cuff syndrome
CID000003749,CID005311082,C0040034,thrombocytopenia
CID000003749,CID000004170,C0043094,weight gain
CID000003749,CID003468412,C0038454,apoplexy
CID000003749,CID006398525,C0038454,apoplexy
CID000003749,CID000077992,C0020538,High blood pressure
CID000003749,CID000060865,C0004604,Back Ache
CID000003749,CID000004205,C0038454,apoplexy
CID000003749,CID000057537,C0039070,Fainting
CID000003749,CID000170361,C0043096,loss of weight
CID000003749,CID000005732,C0497156,Adenopathy
CID000003749,CID000004510,C0004604,Back Ache
CID000003749,CID000019090,C0040034,thrombocytopenia
CID000003749,CID000003869,C0027121,muscle inflammation
CID000003749,CID000005152,C0497156,Adenopathy
CID000003749,CID000004900,C0008325,cholecystitis
CID000003749,CID000012536,C0010054,arteriosclerotic heart disease
CID000003749,CID000005245,C0017152,gastric inflammation
CID000003749,CID000005719,C0750426,increased white blood cell count
CID000003749,CID000003961,C0017152,gastric inflammation
CID000003749,CID000060854,C0017152,gastric inflammation
CID000003749,CID000004920,C0043096,loss of weight
CID000003749,CID000004894,C0235527,right heart failure
CID000003749,CID000004691,C0017152,gastric inflammation
CID000003749,CID000004585,C0006112,metabolic encephalopathy
CID000003827,CID000004158,C0497156,Adenopathy
CID000003827,CID000060865,C0009676,confusion
CID000003827,CID000060787,C0020443,elevated cholesterol
CID000003827,CID000004510,C0013604,edema
CID000003827,CID000005152,C0043094,weight gain
CID000003827,CID000004894,C0017152,gastric inflammation
CID000003827,CID000003961,C0040034,thrombocytopenia
CID000003827,CID006398525,C0037199,Sinusitis
CID000003827,CID000004691,C0009676,confusion
CID000003827,CID000005732,C0019158,hepatitis
CID000004158,CID000004900,C0497156,Adenopathy
CID000004158,CID000004205,C0497156,Adenopathy
CID000004158,CID000019090,C0017152,gastric inflammation
CID000004158,CID000170361,C0151611,abnormal EEG
CID000004158,CID000005358,C0017152,gastric inflammation
CID000004158,CID000005152,C0043096,loss of weight
CID000004158,CID000004510,C0015230,eruption
CID000004158,CID000004894,C0041834,erythema
CID000004158,CID000115237,C0043096,loss of weight
CID000004158,CID000005487,C0522055,abnormal ECG
CID000004158,CID000005245,C0013362,dysarthria
CID000004158,CID000074989,C0026764,Multiple Myeloma
CID000004158,CID000004920,C0497156,Adenopathy
CID000004158,CID000004585,C0008325,cholecystitis
CID000004158,CID000005394,C0042384,angiitis
CID000004158,CID000005732,C0017152,gastric inflammation
CID000004158,CID000005095,C0040034,thrombocytopenia
CID000004158,CID003468412,C0030193,Pain
CID000004158,CID000060854,C0008325,cholecystitis
CID000004158,CID000004691,C0017152,gastric inflammation
CID000004158,CID000005719,C0043096,loss of weight
CID000004158,CID006398525,C0017152,gastric inflammation
CID000002088,CID000005394,C0043096,loss of weight
CID000002088,CID000060854,C0522055,abnormal ECG
CID000002088,CID000003961,C0008325,cholecystitis
CID000002088,CID000074989,C0013221,drug toxicity NOS
CID000002088,CID000003440,C0025637,methaemoglobinaemia
CID000002088,CID000004614,C0497156,Adenopathy
CID000002088,CID000060865,C0020538,High blood pressure
CID000002088,CID000005152,C0008325,cholecystitis
CID000002088,CID000004170,C0008325,cholecystitis
CID000002088,CID000004691,C0025637,methaemoglobinaemia
CID000002088,CID003468412,C0004604,Back Ache
CID000002088,CID000667490,C0037195,Sinus headache
CID000002088,CID000003339,C0008325,cholecystitis
CID000002088,CID000003333,C0025637,methaemoglobinaemia
CID000002088,CID000004585,C0017152,gastric inflammation
CID000002088,CID000004900,C0017152,gastric inflammation
CID000002088,CID000003869,C0043096,loss of weight
CID000002088,CID000004920,C0341858,adenomyosis
CID000002088,CID000060184,C0041834,erythema
CID000002088,CID000002405,C0026986,myelodysplasia
CID000002088,CID000002676,C0017152,gastric inflammation
CID000002088,CID000005719,C0043096,loss of weight
CID000002088,CID006398525,C0017152,gastric inflammation
CID000002088,CID000002524,C0017152,gastric inflammation
CID000002088,CID000003042,C0038454,apoplexy
CID000002088,CID000005358,C0008325,cholecystitis
CID000002088,CID000002949,C0026848,muscle disorder
CID000002088,CID000003062,C0008325,cholecystitis
CID000002088,CID000005095,C0020433,Bilirubinaemia
CID000002088,CID000003405,C0008325,cholecystitis
CID000002088,CID000057537,C0151611,abnormal EEG
CID000002088,CID000004510,C0008325,cholecystitis
CID000002088,CID000004205,C0008325,cholecystitis
CID000002088,CID000170361,C0041834,erythema
CID000002088,CID000004201,C0020649,arterial pressure NOS decreased
CID000002088,CID000002891,C0017152,gastric inflammation
CID000002088,CID000147912,C0030193,Pain
CID000002088,CID000005732,C0008325,cholecystitis
CID000002088,CID000019090,C0043096,loss of weight
CID000002088,CID000002725,C0438215,Abnormal Laboratory Findings
CID000002088,CID000004894,C0024523,malabsorption
CID000002088,CID000002609,C0038454,apoplexy
CID000002088,CID000004189,C0011168,deglutition disorder
CID000002088,CID000005245,C0017152,gastric inflammation
CID000002088,CID000002771,C0025637,methaemoglobinaemia
CID000002088,CID000005487,C0017152,gastric inflammation
CID000002088,CID000004536,C0033687,proteinuria
CID000002088,CID000002099,C0038454,apoplexy
CID000002088,CID000002284,C0017152,gastric inflammation
CID000002088,CID000004748,C0003467,Anxiety
CID000002088,CID000004745,C0043096,loss of weight
CID000002088,CID000003310,C0004144,atelectasis
CID000002088,CID000003676,C0025637,methaemoglobinaemia
CID000001546,CID000004894,C0040034,thrombocytopenia
CID000001546,CID000003310,C0019209,enlarged liver
CID000001546,CID000004900,C0699791,Gastric Cancer
CID000001546,CID000667490,C0019209,enlarged liver
CID000004900,CID000074989,C0043096,loss of weight
CID000004900,CID000077992,C0038454,apoplexy
CID000004900,CID000060184,C0038454,apoplexy
CID000004900,CID005311082,C0040034,thrombocytopenia
CID000004900,CID000019090,C0231807,Dyspnea exertional
CID000004900,CID000005394,C0015230,eruption
CID000004900,CID000005245,C0008325,cholecystitis
CID000004900,CID000005719,C0017152,gastric inflammation
CID000004900,CID003468412,C0008325,cholecystitis
CID000004900,CID000060854,C0267596,haemorrhage rectum
CID000004900,CID000667490,C0008325,cholecystitis
CID000004900,CID000060787,C0017152,gastric inflammation
CID000004900,CID000147912,C0017152,gastric inflammation
CID000004900,CID000005358,C0017152,gastric inflammation
CID000004900,CID000060865,C0699744,ear infection
CID000004900,CID000005487,C0017152,gastric inflammation
CID000004900,CID000005095,C0041834,erythema
CID000004900,CID000170361,C0004601,back injury
CID000004900,CID000005732,C0017152,gastric inflammation
CID000004900,CID006398525,C0017152,gastric inflammation
CID000004900,CID000005152,C0008325,cholecystitis
CID000004900,CID000004920,C0231807,Dyspnea exertional
CID000004900,CID000012536,C0017152,gastric inflammation
CID000003676,CID000057537,C0011168,deglutition disorder
CID000003676,CID000005245,C0041834,erythema
CID000003676,CID003468412,C0026986,myelodysplasia
CID000003676,CID000004205,C0008325,cholecystitis
CID000003676,CID000005152,C0008325,cholecystitis
CID000003676,CID000003961,C0008325,cholecystitis
CID000003676,CID000005487,C0085606,micturition urgency
CID000003676,CID000003928,C0027726,nephrotic syndrome
CID000003676,CID000005732,C0008325,cholecystitis
CID000003676,CID000004920,C0043096,loss of weight
CID000003676,CID000060854,C0007642,cellulitis
CID000003676,CID006398525,C0017152,gastric inflammation
CID000003676,CID000004170,C0008325,cholecystitis
CID000003676,CID000004510,C0041834,erythema
CID000003676,CID000667490,C0043096,loss of weight
CID000003676,CID000005095,C0041834,erythema
CID000003676,CID000004913,C0013221,drug toxicity NOS
CID000003676,CID000019090,C0006112,metabolic encephalopathy
CID000003676,CID000004748,C0043096,loss of weight
CID000003676,CID000003734,C0002962,angina
CID000003676,CID000005358,C0008325,cholecystitis
CID000003676,CID000004585,C0042384,angiitis
CID000003676,CID000036811,C0011168,deglutition disorder
CID000003676,CID000004691,C0025637,methaemoglobinaemia
CID000003676,CID005311082,C0013491,ecchymoses
CID000003676,CID000012536,C0152030,Irritation Skin
CID000003676,CID000004894,C0231807,Dyspnea exertional
CID000003676,CID000005719,C0042384,angiitis
CID000003676,CID000170361,C0041834,erythema
CID000005245,CID000005487,C0038454,apoplexy
CID000005245,CID000060865,C0002792,anaphylactic reaction
CID000005245,CID000060184,C0017152,gastric inflammation
CID000005245,CID000019090,C0043096,loss of weight
CID000005245,CID000005719,C0043096,loss of weight
CID000005245,CID000005394,C0011854,insulin dependent diabetes mellitus
CID000005245,CID000667490,C0030193,Pain
CID000005245,CID000170361,C0522055,abnormal ECG
CID000005245,CID000005732,C0041834,erythema
CID000005245,CID000005358,C0041834,erythema
CID000005245,CID000057537,C0041834,erythema
CID000005245,CID003468412,C0043096,loss of weight
CID000005245,CID006398525,C0042384,angiitis
CID000003405,CID000004451,C0497156,Adenopathy
CID000003405,CID000170361,C0009806,constipated
CID000003405,CID000004614,C0017152,gastric inflammation
CID000003405,CID000667490,C0497156,Adenopathy
CID000003405,CID000003961,C0038454,apoplexy
CID000003405,CID000005095,C0017152,gastric inflammation
CID000003405,CID000019090,C0041834,erythema
CID000003405,CID000060854,C0014394,Enuresis
CID000003405,CID006398525,C0017152,gastric inflammation
CID000003405,CID000004205,C0497156,Adenopathy
CID000003405,CID000005358,C0004601,back injury
CID000003405,CID000004894,C0032285,neumonia
CID000003405,CID000060184,C0038454,apoplexy
CID000003405,CID003468412,C0008325,cholecystitis
CID000003405,CID000004585,C0017152,gastric inflammation
CID000003405,CID000003440,C0041834,erythema
CID000003405,CID000004510,C0004604,Back Ache
CID000003405,CID000074989,C0022346,icterus
CID000003405,CID000003869,C0151636,Extrasystoles Ventricular
CID000003405,CID000005487,C0016665,fracture nonunion
CID000003405,CID000005152,C0008325,cholecystitis
CID000003405,CID000004920,C0042384,angiitis
CID000003405,CID000005719,C0497156,Adenopathy
CID000003405,CID000005732,C0038454,apoplexy
CID000003405,CID000004170,C0043096,loss of weight
CID000003405,CID000060865,C0162529,colitis ischemic
CID000003405,CID000004201,C0043096,loss of weight
CID000003405,CID000004691,C0235527,right heart failure
CID000004920,CID000170361,C0043094,weight gain
CID000004920,CID003468412,C0043096,loss of weight
CID000004920,CID000005719,C0263912,rotator cuff syndrome
CID000004920,CID000005358,C0043096,loss of weight
CID000004920,CID000005732,C0341858,adenomyosis
CID000004920,CID000060865,C0152128,drug withdrawal
CID000004920,CID000005095,C0152128,drug withdrawal
CID000004920,CID000005152,C0017152,gastric inflammation
CID000002891,CID000060865,C0006444,bursitis
CID000002891,CID006398525,C0699791,Gastric Cancer
CID000002891,CID000004170,C0034886,proctalgia
CID000002891,CID000005487,C0041834,erythema
CID000002891,CID000004894,C0004604,Back Ache
CID000002891,CID000004510,C0017152,gastric inflammation
CID000002891,CID000003961,C0004601,back injury
CID000002891,CID003468412,C0043096,loss of weight
CID000002891,CID000003062,C0017152,gastric inflammation
CID000002891,CID000060184,C0004245,atrioventricular block
CID000002891,CID000005719,C0006444,bursitis
CID000002891,CID000004205,C0231807,Dyspnea exertional
CID000002891,CID000005152,C0038454,apoplexy
CID000002891,CID000005358,C0038454,apoplexy
CID000002891,CID000003042,C0038454,apoplexy
CID000002891,CID000004585,C0235527,right heart failure
CID000002891,CID000005732,C0017152,gastric inflammation
CID000002891,CID000004691,C0008325,cholecystitis
CID000002891,CID000170361,C0043094,weight gain
CID000002891,CID000003333,C0042384,angiitis
CID000002891,CID000003339,C0004601,back injury
CID000002891,CID000003440,C0004601,back injury
CID000002891,CID000005095,C0006444,bursitis
CID000002891,CID000667490,C0020443,elevated cholesterol
CID000002891,CID000019090,C0043096,loss of weight
CID000002891,CID000005394,C0032290,aspiration pneumonia
CID000001971,CID000004691,C0038454,apoplexy
CID000001971,CID000004451,C0008320,cholecystectomies
CID000001971,CID006398525,C0043096,loss of weight
CID000001971,CID000147912,C0015967,body temperature increased
CID000001971,CID000074989,C0497156,Adenopathy
CID000001971,CID000002771,C0041834,erythema
CID000001971,CID000003339,C0017152,gastric inflammation
CID000001971,CID000001983,C0002064,respiratory alkalosis
CID000001971,CID000004894,C0013221,drug toxicity NOS
CID000001971,CID000004510,C0005779,Clotting
CID000001971,CID000005732,C0522055,abnormal ECG
CID000001971,CID000003440,C0235527,right heart failure
CID000001971,CID003468412,C0008350,cholelithiasis
CID000001971,CID000003961,C0019158,hepatitis
CID000001971,CID000003062,C1261473,sarcoma
CID000001971,CID000004585,C0038454,apoplexy
CID000001971,CID000004205,C0038454,apoplexy
CID000001971,CID000060787,C0017152,gastric inflammation
CID000005719,CID000005732,C0017152,gastric inflammation
CID000005719,CID000060865,C1260880,rhinorrhea
CID000005719,CID000060854,C0008325,cholecystitis
CID000005719,CID006398525,C0038454,apoplexy
CID000005719,CID000170361,C0497156,Adenopathy
CID000005719,CID003468412,C0038454,apoplexy
CID000004189,CID000004894,C0043096,loss of weight
CID000004189,CID003468412,C0038454,apoplexy
CID000004189,CID000019090,C0040034,thrombocytopenia
CID000004189,CID000004510,C0015230,eruption
CID000004189,CID000004205,C0020538,High blood pressure
CID000004189,CID000005732,C0015230,eruption
CID000004189,CID000004691,C0043096,loss of weight
CID000004189,CID000004585,C0043096,loss of weight
CID000060865,CID003468412,C1260880,rhinorrhea
CID000060865,CID006398525,C0013362,dysarthria
CID000060865,CID000170361,C0043094,weight gain
CID000003440,CID000003869,C0041834,erythema
CID000003440,CID000004745,C0004601,back injury
CID000003440,CID000005487,C0085602,excessive thirst
CID000003440,CID003468412,C0013221,drug toxicity NOS
CID000003440,CID000004748,C0026986,myelodysplasia
CID000003440,CID006398525,C0017152,gastric inflammation
CID000003440,CID000004585,C0497156,Adenopathy
CID000003440,CID000005152,C0235527,right heart failure
CID000003440,CID000005394,C0006112,metabolic encephalopathy
CID000003440,CID000004201,C0043096,loss of weight
CID000003440,CID000004205,C0008325,cholecystitis
CID000003440,CID000074989,C0031154,peritonitis
CID000003440,CID000060854,C0151636,Extrasystoles Ventricular
CID000003440,CID000004451,C0016412,folate deficiency
CID000003440,CID000005095,C0043094,weight gain
CID000003440,CID000004691,C0017152,gastric inflammation
CID000003440,CID000036811,C0026986,myelodysplasia
CID000003440,CID000060787,C0017152,gastric inflammation
CID000003440,CID000005486,C0007642,cellulitis
CID000003440,CID000004510,C0267596,haemorrhage rectum
