,drug_name,pubmed_id,title,authors,mesh_terms,paper_url
2230,Lamivudine,18184191,Lamivudine prevents reactivation of hepatitis B and reduces mortality in immunosuppressed patients: systematic review and meta-analysis.,"['Katz LH', 'Fraser A', 'Gafter-Gvili A', 'Leibovici L', 'Tur-Kaspa R']","['Antiviral Agents/administration & dosage/pharmacology/*therapeutic use', 'Hepatitis B/immunology/mortality/*prevention & control', 'Hepatitis B Surface Antigens/blood', 'Hepatitis B virus/drug effects', 'Humans', 'Immunocompromised Host', 'Lamivudine/administration & dosage/*pharmacology/*therapeutic use', 'Randomized Controlled Trials as Topic', 'Treatment Outcome']",https://pubmed.ncbi.nlm.nih.gov/18184191/
2231,Lamivudine,34983415,Dolutegravir plus lamivudine versus efavirenz plus tenofovir disoproxil fumarate and lamivudine in antiretroviral-naive adults with HIV-1 infection.,"['Deng L', 'Li C', 'Chen P', 'Luo X', 'Zheng X', 'Zhou L', 'Zhou Y', 'Xia J', 'Hong Z']","['Alkynes', '*Anti-HIV Agents/adverse effects', 'Benzoxazines/adverse effects', 'Cyclopropanes', '*HIV Infections/drug therapy', '*HIV-1', 'Heterocyclic Compounds, 3-Ring', 'Humans', 'Lamivudine/therapeutic use', 'Oxazines', 'Piperazines', 'Prospective Studies', 'Pyridones', 'Tenofovir/therapeutic use']",https://pubmed.ncbi.nlm.nih.gov/34983415/
2232,Perphenazine,27916696,Molecular mobility in the supercooled and glassy states of nizatidine and perphenazine.,"['Sailaja U', 'Shahin Thayyil M', 'Krishna Kumar NS', 'Govindaraj G', 'Ngai KL']","['Dielectric Spectroscopy/methods', 'Glass/chemistry', 'Motion', 'Nizatidine/*chemistry', 'Perphenazine/*chemistry', 'Pharmaceutical Preparations/*chemistry', 'Temperature', 'Transition Temperature']",https://pubmed.ncbi.nlm.nih.gov/27916696/
2233,Perphenazine,16195121,"Switching patients from olanzapine or risperidone to a combination treatment using perphenazine plus buspirone: evaluation of antipsychotic efficacy and side-effects, including extrapyramidal effects and weight loss.","['Andersen TH', 'Bech P', 'Larsen NE']","['Adult', 'Antipsychotic Agents/*therapeutic use', 'Basal Ganglia Diseases/*chemically induced', 'Benzodiazepines/therapeutic use', 'Buspirone/*therapeutic use', 'Denmark', 'Drug Therapy, Combination', 'Female', 'Humans', 'Male', 'Middle Aged', 'Olanzapine', 'Perphenazine/*therapeutic use', 'Pilot Projects', 'Risperidone/*therapeutic use', 'Schizophrenia/*drug therapy', '*Schizophrenic Psychology', 'Serotonin Receptor Agonists/*therapeutic use', 'Weight Loss/*drug effects']",https://pubmed.ncbi.nlm.nih.gov/16195121/
2234,Perphenazine,31172223,Antimelanoma activity of perphenazine and prochlorperazine in human COLO829 and C32 cell lines.,"['Otreba M', 'Pajor M', 'Warncke JD']","['Antineoplastic Agents/administration & dosage/pharmacology', 'Antipsychotic Agents/administration & dosage/pharmacology', 'Cell Line, Tumor', 'Cell Movement/drug effects', 'Cell Survival/drug effects', 'Dose-Response Relationship, Drug', 'Humans', 'Melanoma/*drug therapy/pathology', 'Microphthalmia-Associated Transcription Factor/metabolism', 'Monophenol Monooxygenase/metabolism', 'Perphenazine/administration & dosage/*pharmacology', 'Prochlorperazine/administration & dosage/*pharmacology', 'Skin Neoplasms/*drug therapy/pathology']",https://pubmed.ncbi.nlm.nih.gov/31172223/
2235,Perphenazine,20739894,Efficacy of perphenazine to prevent postoperative nausea and vomiting: a quantitative systematic review.,"['Schnabel A', 'Eberhart LH', 'Muellenbach R', 'Morin AM', 'Roewer N', 'Kranke P']","['Adult', 'Antiemetics/adverse effects/*therapeutic use', 'Child', 'Humans', 'Perphenazine/adverse effects/*therapeutic use', 'Postoperative Nausea and Vomiting/*prevention & control', 'Randomized Controlled Trials as Topic', 'Risk Factors']",https://pubmed.ncbi.nlm.nih.gov/20739894/
2236,Perphenazine,36542544,Perphenazine-Macrocycle Conjugates Rapidly Sequester the Abeta42 Monomer and Prevent Formation of Toxic Oligomers and Amyloid.,"['Ball SR', 'Adamson JSP', 'Sullivan MA', 'Zimmermann MR', 'Lo V', 'Sanz-Hernandez M', 'Jiang X', 'Kwan AH', 'McKenzie ADJ', 'Werry EL', 'Knowles TPJ', 'Kassiou M', 'Meisl G', 'Todd MH', 'Rutledge PJ', 'Sunde M']","['Humans', '*Perphenazine', 'Amyloid beta-Peptides', 'Amyloid', '*Alzheimer Disease', 'Amyloidogenic Proteins', 'Peptide Fragments']",https://pubmed.ncbi.nlm.nih.gov/36542544/
2237,Perphenazine,29648716,FLUPHENAZINE AND PERPHENAZINE IMPACT ON MELANOGENESIS AND ANTIOXIDANT ENZYMES ACTIVITY IN NORMAL HUMAN MELANOCYTES.,"['Otreba M', 'Wrzesniok D', 'Beberok A', 'Rok J', 'Buszman E']","['Catalase/metabolism', 'Cells, Cultured', 'Fluphenazine/*pharmacology', 'Humans', 'Melanins/*biosynthesis', 'Melanocytes/*drug effects/metabolism', 'Oxidative Stress/drug effects', 'Perphenazine/*pharmacology', 'Superoxide Dismutase/metabolism']",https://pubmed.ncbi.nlm.nih.gov/29648716/
2238,Perphenazine,35933777,Simultaneous spectrophotometric determination of fluphenazine HCl and nortriptyline HCl in presence of their potential impurities perphenazine and dibenzosuberone in bulk and pharmaceutical formulation.,"['Magdy MA', 'Abdelhamid NS', 'Anwar BH', 'Farid NF']","['Dibenzocycloheptenes', 'Drug Compounding', 'Fluphenazine', '*Nortriptyline', '*Perphenazine', 'Spectrophotometry/methods']",https://pubmed.ncbi.nlm.nih.gov/35933777/
2239,Perphenazine,7365497,Low dose perphenazine and levodopa/carbidopa therapy in a patient with Parkinsonism and a psychotic illness.,"['Hale MS', 'Bellizzi J']","['Carbidopa/*therapeutic use', 'Dose-Response Relationship, Drug', 'Drug Therapy, Combination', 'Humans', 'Levodopa/*therapeutic use', 'Male', 'Middle Aged', 'Parkinson Disease/*drug therapy', 'Perphenazine/*therapeutic use', 'Psychotic Disorders/*drug therapy']",https://pubmed.ncbi.nlm.nih.gov/7365497/
2240,Perphenazine,2316231,Perphenazine-induced priapism.,"['Chan J', 'Alldredge BK', 'Baskin LS']","['Adult', 'Humans', 'Male', 'Perphenazine/*adverse effects/therapeutic use', 'Priapism/*chemically induced/surgery', 'Schizophrenia, Paranoid/drug therapy']",https://pubmed.ncbi.nlm.nih.gov/2316231/
2241,Perphenazine,17102980,Serotonin and dopamine receptor gene polymorphisms and the risk of extrapyramidal side effects in perphenazine-treated schizophrenic patients.,"['Gunes A', 'Scordo MG', 'Jaanson P', 'Dahl ML']","['Adolescent', 'Adult', 'Aged', 'Antipsychotic Agents/*adverse effects', 'Dopamine Antagonists/*adverse effects', 'Dyskinesia, Drug-Induced/etiology/*genetics', 'Female', 'Gene Frequency', 'Genetic Predisposition to Disease', 'Genotype', 'Humans', 'Male', 'Middle Aged', 'Odds Ratio', 'Perphenazine/*adverse effects', 'Polymorphism, Genetic', 'Receptor, Serotonin, 5-HT2A/genetics', 'Receptor, Serotonin, 5-HT2C/genetics', 'Receptors, Dopamine/*genetics', 'Receptors, Dopamine D2/genetics', 'Receptors, Dopamine D3/genetics', 'Receptors, Serotonin/*genetics', 'Risk Factors', 'Schizophrenia/*drug therapy/genetics', 'Time Factors', 'Treatment Outcome']",https://pubmed.ncbi.nlm.nih.gov/17102980/
2242,Perphenazine,25535080,PLGA biodegradable nanoparticles containing perphenazine or chlorpromazine hydrochloride: effect of formulation and release.,"['Halayqa M', 'Domanska U']","['Chemistry, Pharmaceutical', 'Chlorpromazine/*administration & dosage/chemistry', '*Delayed-Action Preparations', 'Dopamine Antagonists/*administration & dosage/chemistry', 'Hydrogen-Ion Concentration', 'Kinetics', 'Lactic Acid/*chemistry', 'Nanoparticles/*chemistry/ultrastructure', 'Particle Size', 'Perphenazine/*administration & dosage/chemistry', 'Polyglycolic Acid/*chemistry', 'Polylactic Acid-Polyglycolic Acid Copolymer']",https://pubmed.ncbi.nlm.nih.gov/25535080/
2243,Perphenazine,29710513,"Alterations in oxidative stress markers and its correlation with clinical findings in schizophrenic patients consuming perphenazine, clozapine and risperidone.","['Hendouei N', 'Farnia S', 'Mohseni F', 'Salehi A', 'Bagheri M', 'Shadfar F', 'Barzegar F', 'Hoseini SD', 'Charati JY', 'Shaki F']","['Adolescent', 'Adult', 'Aged', 'Antipsychotic Agents/*pharmacology/therapeutic use', 'Biomarkers/blood', 'Clozapine/*pharmacology/therapeutic use', 'Humans', 'Middle Aged', 'Oxidative Stress/*drug effects', 'Perphenazine/*pharmacology/therapeutic use', 'Psychiatric Status Rating Scales', 'Risperidone/*pharmacology/therapeutic use', 'Schizophrenia/blood/*drug therapy', 'Young Adult']",https://pubmed.ncbi.nlm.nih.gov/29710513/
2244,Perphenazine,26660173,"Quantitation of Haloperidol, Fluphenazine, Perphenazine, and Thiothixene in Serum or Plasma Using Liquid Chromatography-Tandem Mass Spectrometry (LC-MS/MS).","['Slawson MH', 'Johnson-Davis KL']","['Antipsychotic Agents/*blood', 'Chromatography, High Pressure Liquid/methods', 'Drug Monitoring/methods', 'Fluphenazine/*blood', 'Haloperidol/*blood', 'Humans', 'Perphenazine/*blood', 'Tandem Mass Spectrometry/*methods', 'Thiothixene/*blood']",https://pubmed.ncbi.nlm.nih.gov/26660173/
2245,Perphenazine,11870012,"Comparison of citalopram, perphenazine, and placebo for the acute treatment of psychosis and behavioral disturbances in hospitalized, demented patients.","['Pollock BG', 'Mulsant BH', 'Rosen J', 'Sweet RA', 'Mazumdar S', 'Bharucha A', 'Marin R', 'Jacob NJ', 'Huber KA', 'Kastango KB', 'Chew ML']","['Aged', 'Aged, 80 and over', 'Antipsychotic Agents/*therapeutic use', 'Behavioral Symptoms/*drug therapy/psychology', 'Citalopram/*therapeutic use', 'Dementia/*drug therapy/psychology', 'Donepezil', 'Double-Blind Method', 'Drug Therapy, Combination', 'Female', '*Hospitalization', 'Humans', 'Indans/therapeutic use', 'Male', 'Perphenazine/*therapeutic use', 'Piperidines/therapeutic use', 'Placebos', 'Psychotic Disorders/*drug therapy/psychology', 'Selective Serotonin Reuptake Inhibitors/*therapeutic use', 'Treatment Outcome']",https://pubmed.ncbi.nlm.nih.gov/11870012/
2246,Perphenazine,36089313,A ratiometric electrochemical sensor based on Cu-coordinated molecularly imprinted polymer and porous carbon supported Ag nanoparticles for highly sensitive and selective detection of perphenazine.,"['Liu Y', 'Xia Y', 'Tang Y', 'Chen Y', 'Cao J', 'Zhao F', 'Zeng B']","['Carbon/chemistry', 'Electrochemical Techniques/methods', 'Humans', '*Metal Nanoparticles', '*Molecular Imprinting/methods', 'Molecularly Imprinted Polymers', 'Perphenazine', 'Porosity', 'Reproducibility of Results', 'Silver']",https://pubmed.ncbi.nlm.nih.gov/36089313/
2247,Perphenazine,7112329,Treatment of post-herpetic neuralgia and acute herpetic pain with amitriptyline and perphenazine.,"['Weis O', 'Sriwatanakul K', 'Weintraub M']","['Adult', 'Aged', 'Amitriptyline/*therapeutic use', 'Drug Combinations', 'Female', 'Herpes Zoster/*complications', 'Humans', 'Male', 'Middle Aged', 'Neuralgia/*drug therapy/etiology', 'Pain/*drug therapy', 'Perphenazine/*therapeutic use']",https://pubmed.ncbi.nlm.nih.gov/7112329/
2248,Perphenazine,3907278,"Perphenazine decanoate vs. perphenazine enanthate: efficacy and side effects in a 6 week double-blind, comparative study of 50 drug monitored psychotic patients.","['Knudsen P', 'Hansen LB', 'Auken G', 'Waehrens J', 'Hojholdt K', 'Larsen NE']","['Adult', 'Clinical Trials as Topic', 'Delayed-Action Preparations', 'Dose-Response Relationship, Drug', 'Double-Blind Method', 'Female', 'Humans', 'Male', 'Middle Aged', 'Perphenazine/adverse effects/*analogs & derivatives/therapeutic use', 'Psychiatric Status Rating Scales', 'Random Allocation', 'Schizophrenia/*drug therapy', 'Schizophrenic Psychology']",https://pubmed.ncbi.nlm.nih.gov/3907278/
2249,Perphenazine,18075468,CYP2D6 and DRD2 genes differentially impact pharmacodynamic sensitivity and time course of prolactin response to perphenazine.,"['Aklillu E', 'Kalow W', 'Endrenyi L', 'Harper P', 'Miura J', 'Ozdemir V']","['Antipsychotic Agents/*pharmacology', 'Area Under Curve', 'Cytochrome P-450 CYP2D6/*genetics/metabolism', 'Double-Blind Method', 'Genotype', 'Humans', 'Perphenazine/*pharmacology', 'Pituitary Gland/*drug effects/metabolism', 'Polymorphism, Genetic', 'Prolactin/*metabolism', 'Receptors, Dopamine D2/*genetics/metabolism', 'Taq Polymerase/metabolism', 'Time Factors']",https://pubmed.ncbi.nlm.nih.gov/18075468/
2250,gadoversetamide,10077031,"Pharmacokinetics, safety, and tolerability of gadoversetamide injection (OptiMARK) in subjects with central nervous system or liver pathology and varying degrees of renal function.","['Swan SK', 'Baker JF', 'Free R', 'Tucker RM', 'Barron B', 'Barr R', 'Seltzer S', 'Gazelle GS', 'Maravilla KR', 'Barr W', 'Stevens GR', 'Lambrecht LJ', 'Pierro JA']","['Adult', 'Central Nervous System/pathology', 'Central Nervous System Diseases/*diagnosis', '*Contrast Media/administration & dosage/pharmacokinetics', 'Double-Blind Method', 'Female', 'Gadolinium/adverse effects/pharmacokinetics', 'Humans', 'Injections, Intravenous', 'Liver/pathology', 'Liver Diseases/*diagnosis', 'Magnetic Resonance Imaging/*methods', 'Male', 'Middle Aged', '*Organometallic Compounds/adverse effects/pharmacokinetics', 'Renal Insufficiency/*physiopathology', 'Safety']",https://pubmed.ncbi.nlm.nih.gov/10077031/
2251,gadoversetamide,18212288,"Performance of delayed-enhancement magnetic resonance imaging with gadoversetamide contrast for the detection and assessment of myocardial infarction: an international, multicenter, double-blinded, randomized trial.","['Kim RJ', 'Albert TS', 'Wible JH', 'Elliott MD', 'Allen JC', 'Lee JC', 'Parker M', 'Napoli A', 'Judd RM']","['Acute Disease', 'Adult', 'Aged', 'Chronic Disease', 'Contrast Media', 'Double-Blind Method', 'Europe', 'Female', 'Humans', 'Image Enhancement/*methods', 'Magnetic Resonance Imaging/*methods', 'Male', 'Middle Aged', 'Myocardial Infarction/*diagnosis', 'Organometallic Compounds/*therapeutic use', 'Patient Selection', 'Sensitivity and Specificity', 'South America', 'United States']",https://pubmed.ncbi.nlm.nih.gov/18212288/
2252,gadoversetamide,10077020,"A multicenter, randomized, double-blind study to evaluate the safety, tolerability, and efficacy of OptiMARK (gadoversetamide injection) compared with Magnevist (gadopentetate dimeglumine) in patients with liver pathology: results of a Phase III clinical trial.","['Rubin DL', 'Desser TS', 'Semelka R', 'Brown J', 'Nghiem HV', 'Stevens WR', 'Bluemke D', 'Nelson R', 'Fultz P', 'Reimer P', 'Ho V', 'Kristy RM', 'Pierro JA']","['*Contrast Media/adverse effects', 'Double-Blind Method', 'Female', '*Gadolinium DTPA/adverse effects', 'Humans', 'Injections, Intravenous', 'Liver/pathology', 'Liver Diseases/*diagnosis', 'Magnetic Resonance Imaging/*methods', 'Male', 'Middle Aged', '*Organometallic Compounds/adverse effects', 'Safety']",https://pubmed.ncbi.nlm.nih.gov/10077020/
2253,gadoversetamide,35184618,Genotoxic effects of gadobutrol and gadoversetamide active substances used in magnetic resonance imaging in human peripheral lymphocytes in vitro.,"['Akbas E', 'Unal F', 'Yuzbasioglu D']","['Humans', 'Micronucleus Tests', '*Contrast Media/toxicity', '*Gadolinium/pharmacology', 'Sister Chromatid Exchange', 'Lymphocytes', 'DNA Damage', 'Chromosome Aberrations/chemically induced', 'Magnetic Resonance Imaging']",https://pubmed.ncbi.nlm.nih.gov/35184618/
2254,gadoversetamide,17166334,The safety and efficacy of neuroimaging with gadoversetamide injection in pediatric patients.,"['Lowe LH', 'Kearns GL', 'Wible JH Jr']","['Adolescent', 'Central Nervous System Diseases/*diagnosis', 'Child', 'Child, Preschool', 'Contrast Media/administration & dosage/*adverse effects', 'Electrocardiography', 'Female', 'Heart/drug effects/physiopathology', 'Humans', 'Injections, Intravenous/adverse effects', '*Magnetic Resonance Imaging', 'Male', 'Organometallic Compounds/administration & dosage/*adverse effects', 'Sensitivity and Specificity']",https://pubmed.ncbi.nlm.nih.gov/17166334/
2255,gadoversetamide,18287415,Clinical and economic impact of falsely decreased calcium values caused by gadoversetamide interference.,"['Gandhi MJ', 'Narra VR', 'Brown JJ', 'Guo A', 'Grosu DS', 'Parvin CA', 'Scott MG']","['Blood Chemical Analysis', 'Calcium/*blood', 'Colorimetry', 'Contrast Media/*pharmacology', 'False Positive Reactions', 'Female', '*Health Care Costs', 'Humans', 'Hypocalcemia/*diagnosis/*economics/therapy', 'Magnetic Resonance Imaging', 'Male', 'Organometallic Compounds/*pharmacology', 'Prospective Studies', 'Retrospective Studies']",https://pubmed.ncbi.nlm.nih.gov/18287415/
2256,gadoversetamide,15167099,Pharmacokinetics and safety of the MRI contrast agent gadoversetamide injection (OptiMARK) in healthy pediatric subjects.,"['Baker JF', 'Kratz LC', 'Stevens GR', 'Wible JH Jr']","['Adolescent', 'Age Factors', 'Child', 'Child, Preschool', 'Contrast Media/administration & dosage/*pharmacokinetics', 'Humans', 'Infant', 'Injections, Intravenous', '*Magnetic Resonance Imaging', 'Organometallic Compounds/administration & dosage/*pharmacokinetics', 'Safety']",https://pubmed.ncbi.nlm.nih.gov/15167099/
2257,gadoversetamide,18814985,"Pharmacokinetics of gadoversetamide injection, a gadolinium-based contrast agent, in pediatric patients.","['Wible JH Jr', 'Tata PN', 'Napoli AM', 'Lowe LH', 'Kearns GL']","['Adolescent', 'Child', 'Child, Preschool', 'Contrast Media/administration & dosage/pharmacokinetics', 'Female', 'Humans', 'Injections, Intra-Arterial', 'Magnetic Resonance Imaging/*methods', 'Male', 'Metabolic Clearance Rate', 'Organometallic Compounds/administration & dosage/*pharmacokinetics']",https://pubmed.ncbi.nlm.nih.gov/18814985/
2258,gadoversetamide,19025944,Safety of gadoversetamide in patients with acute and chronic myocardial infarction.,"['Huber S', 'Muthupillai R', 'Cheong B', 'Wible JH Jr', 'Shah D', 'Woodard P', 'Grothues F', 'Mahrholdt H', 'Rochitte CE', 'Masoli O', 'Kim RJ', 'Schwaiger CM', 'Fuisz A', 'Kramer C', 'van Rossum AC', 'Biederman R', 'Lombardi M', 'Martin E', 'Kevorkian R', 'Flamm SD']","['Acute Disease', 'Adult', 'Aged', 'Aged, 80 and over', 'Analysis of Variance', 'Chi-Square Distribution', 'Chronic Disease', 'Contrast Media/administration & dosage/adverse effects', 'Electroencephalography', 'Female', 'Humans', 'Male', 'Middle Aged', 'Myocardial Infarction/*diagnosis', '*Organometallic Compounds/administration & dosage/adverse effects']",https://pubmed.ncbi.nlm.nih.gov/19025944/
2259,gadoversetamide,19022548,Nephrogenic systemic fibrosis associated with gadoversetamide exposure: treatment with sodium thiosulfate.,"['Kadiyala D', 'Roer DA', 'Perazella MA']","['Adult', 'Chelating Agents/pharmacology/*therapeutic use', 'Contrast Media/*adverse effects', 'Female', 'Humans', 'Joints/drug effects', 'Male', 'Middle Aged', 'Nephrogenic Fibrosing Dermopathy/*chemically induced/*drug therapy', 'Organometallic Compounds/*adverse effects', 'Skin/drug effects', 'Thiosulfates/pharmacology/*therapeutic use']",https://pubmed.ncbi.nlm.nih.gov/19022548/
2260,gadoversetamide,14696230,Safety assessment of gadoversetamide (OptiMARK) administered by power injector.,"['Abdou N', 'Napoli AM', 'Hynes MR', 'Allen JC Jr', 'Wible JH Jr']","['Analysis of Variance', 'Contrast Media/*administration & dosage/adverse effects', 'Female', 'Humans', 'Injections, Intravenous/methods', '*Magnetic Resonance Imaging', 'Male', 'Organometallic Compounds/*administration & dosage/adverse effects', 'Poisson Distribution', 'Safety']",https://pubmed.ncbi.nlm.nih.gov/14696230/
